feature,target,mean_r,sd_r,min_r,max_r,sign_consistency,mean_spearman,mean_p,n_sig05
frac_H,a_p,-0.21000065789870143,0.04445149869575818,-0.3136585529925443,-0.1461157859816855,10,-0.2571670685488211,0.29535095083098006,0
frac_H,ddg_pcc,-0.04421688337889383,0.06504338658315567,-0.17857737219150996,0.054734377873963465,7,0.05875753182203464,0.7399858183982579,0
frac_H,a_dg,-0.2100006593264668,0.04445149931230854,-0.3136585563872229,-0.1461157880158368,10,-0.2571670685488211,0.2953509477909518,0
frac_E,b_p,0.33835197132002753,0.1099136526613448,0.2330644679591614,0.5356330557454194,10,0.34103485710834003,0.123690850896734,4
frac_E,abs_b_p,0.04057990389371202,0.17646607786624713,-0.4546353267900891,0.19360055339533783,9,0.18146229370337463,0.5832481964493342,1
frac_E,a_p,0.06636260792402912,0.09187543155118234,-0.02843279007195383,0.3031311718824013,8,0.13383771109679804,0.7354161821101306,0
frac_E,ddg_pcc,0.07698386286497313,0.07225832157517376,-0.032095818615085425,0.2232858511521306,8,-0.08321942635405254,0.6726791145320564,0
frac_E,a_dg,0.06636260987933364,0.09187543193921623,-0.028432788919544358,0.3031311744223485,8,0.13383771109679804,0.7354161776829382,0
frac_C,b_p,0.1360220335403878,0.0700987078122951,0.003126134934558683,0.2531449043178338,10,0.16321059412226863,0.513924644832724,0
frac_C,abs_b_p,-0.09771402448436275,0.13696848940988177,-0.3498204850938112,0.14400283481756287,7,-0.098397525023026,0.5336444218562231,0
frac_C,a_p,0.37761787129693514,0.08469007941447657,0.18658462877243998,0.49176546862266485,10,0.30442419142006905,0.07515864197503822,6
frac_C,ddg_pcc,-0.0370625025580643,0.025885419032260996,-0.08595556481157623,0.012428870424430253,9,-0.035638969948484645,0.8426778363203911,0
frac_C,a_dg,0.3776178710816435,0.08469007833414142,0.18658463216231322,0.4917654670029171,10,0.30442419142006905,0.07515864136609801,6
n_helix_seg,b_p,-0.40766406926132515,0.08524958457176894,-0.5939292145829365,-0.3169340750239088,10,-0.407839974839934,0.047825996933524684,6
n_helix_seg,abs_b_p,0.18606519012313133,0.15625338259128987,0.02666121768705298,0.5956832802148556,10,0.0087340570416721,0.457885440759787,1
n_helix_seg,a_p,-0.22292880642522678,0.04615753611467873,-0.34295830170911046,-0.1708042788070449,10,-0.2832495187620418,0.2666257243548767,0
n_helix_seg,ddg_pcc,-0.21223661451531856,0.08346435798492731,-0.319296496182285,-0.08237968285389796,10,0.011741811784499588,0.3192709014554322,0
n_helix_seg,a_dg,-0.2229288074076793,0.04615753653224474,-0.34295830426516616,-0.17080427905714418,10,-0.2832495187620418,0.26662572239609245,0
mean_helix_len,b_p,-0.07481963232866869,0.10098746828766879,-0.28938267817206803,0.07697329180276255,7,-0.08497719641565628,0.6328737861274458,0
mean_helix_len,abs_b_p,-0.03833667358499209,0.15026862514091543,-0.25813970609182557,0.32473738644906,8,0.0019774913193042233,0.5959418669274823,0
mean_helix_len,a_p,-0.055723122626970344,0.04302481751465452,-0.1292106680194338,0.019010431574787438,9,-0.09730905200409509,0.7677407233322003,0
mean_helix_len,ddg_pcc,0.12306486043489431,0.06365325521537771,-0.01501710764407196,0.23708860959266032,9,0.08871245779656425,0.5388443865366315,0
mean_helix_len,a_dg,-0.055723123643796744,0.04302481710788713,-0.12921066805657971,0.019010432483564762,9,-0.09730905200409509,0.7677407185965117,0
n_strand_seg,b_p,0.18873485098379048,0.12174499685663898,0.041495256288893834,0.3993062064551473,10,0.19181724193535138,0.4198096121651355,1
n_strand_seg,abs_b_p,-0.02494774408578287,0.13378605701657678,-0.3987765102221027,0.09772367518006844,4,0.08598131026552129,0.7487351988474666,1
n_strand_seg,a_p,0.016729962039309935,0.04287143325559006,-0.03268779158762396,0.11624843223092493,6,0.0731325734013661,0.8722494471346675,0
n_strand_seg,ddg_pcc,0.012589871818243564,0.0732122918958477,-0.09450544464381827,0.1497798571766368,7,-0.11940464085826985,0.7529337953238171,0
n_strand_seg,a_dg,0.016729963621094964,0.04287143390226325,-0.03268779033326822,0.11624843538805034,6,0.0731325734013661,0.8722494443862878,0
ss_order,b_p,-0.13602203354038775,0.07009870781229507,-0.25314490431783376,-0.0031261349345586623,10,-0.16321059412226863,0.5139246448327242,0
ss_order,abs_b_p,0.09771402448436275,0.1369684894098817,-0.14400283481756276,0.34982048509381103,7,0.098397525023026,0.5336444218562229,0
ss_order,a_p,-0.377617871296935,0.08469007941447658,-0.49176546862266474,-0.1865846287724399,10,-0.30442419142006905,0.07515864197503827,6
ss_order,ddg_pcc,0.037062502558064314,0.025885419032261003,-0.012428870424430291,0.08595556481157623,9,0.035638969948484645,0.8426778363203911,0
ss_order,a_dg,-0.3776178710816434,0.08469007833414142,-0.491765467002917,-0.18658463216231316,10,-0.30442419142006905,0.07515864136609801,6
n_hbond,b_p,-0.455049367341484,0.048622381950519274,-0.540912603395597,-0.38455106716627574,10,-0.4187373517544475,0.01889576986957654,10
n_hbond,abs_b_p,0.18886802141174722,0.1619356642287436,-0.033079377133953876,0.5274235143516567,8,0.00753321809057132,0.43553283155189293,1
n_hbond,a_p,-0.39443225156343525,0.042435151721988265,-0.4633008065305483,-0.3394083192535859,10,-0.45013032605188286,0.043049399038605954,6
n_hbond,ddg_pcc,-0.3269157226679048,0.07524779593408074,-0.412496905626952,-0.2003312448903686,10,-0.1747432661809251,0.11697276649482571,3
n_hbond,a_dg,-0.3944322545300815,0.042435152075489035,-0.4633008114566574,-0.33940832119550585,10,-0.45013032605188286,0.04304939742287991,6
hbond_per_res,b_p,-0.3193983696273713,0.09653318875348768,-0.5021420620060582,-0.19736390698729184,10,-0.32171890269801995,0.13702264984182672,3
hbond_per_res,abs_b_p,-0.004659141902484968,0.1815080709520043,-0.20617094177477796,0.4835919394953759,7,-0.09166552706616207,0.6401158235903206,1
hbond_per_res,a_p,-0.263540320765956,0.04332080278226226,-0.3633273119455903,-0.2062933503142745,10,-0.2859723579537955,0.18570393055628606,0
hbond_per_res,ddg_pcc,-0.11767002602590956,0.05690397056193474,-0.24285567473066033,-0.02515434326219066,10,0.01601204339614954,0.5667078860009,0
hbond_per_res,a_dg,-0.2635403224708966,0.04332080356802187,-0.3633273158766593,-0.20629335239601285,10,-0.2859723579537955,0.185703927957241,0
hbond_lr_per_res,b_p,0.421336365531724,0.11311032296734219,0.3149470045275673,0.6145086804619181,10,0.4281543357865759,0.052306282387986514,4
hbond_lr_per_res,abs_b_p,0.05870888873296724,0.2123069670475263,-0.5218907119855001,0.2616738919130552,9,0.14295614329136747,0.5177122704219368,1
hbond_lr_per_res,a_p,0.0953753825460322,0.09460535971895354,-0.014229726055997507,0.32524612684679327,9,0.17745238075034106,0.6599709654231025,0
hbond_lr_per_res,ddg_pcc,0.0595845379200603,0.06198705827301862,-0.029378293352702287,0.1973452163316381,7,-0.06459804976393782,0.7392222133789972,0
hbond_lr_per_res,a_dg,0.09537538472420634,0.09460536000044306,-0.014229723593597293,0.3252461291108329,9,0.17745238075034106,0.6599709601876061,0
hbond_lr_frac,b_p,0.3738499217858216,0.12264371620184011,0.24793358920846087,0.6040474141719673,10,0.39250796554212297,0.09506669299359642,4
hbond_lr_frac,abs_b_p,0.05984617898022524,0.2151215669945231,-0.5392638904789171,0.25722317960304464,9,0.11866647563036561,0.5013180767148993,1
hbond_lr_frac,a_p,0.08258893674655493,0.07387966612525255,-0.013784552523886629,0.25901470578245156,9,0.18034669093025724,0.6883100059358992,0
hbond_lr_frac,ddg_pcc,0.04758271172414903,0.06218788859120579,-0.034973207115053195,0.18589719508875593,7,-0.069640723727559,0.753509813159056,0
hbond_lr_frac,a_dg,0.08258893918922158,0.07387966677093522,-0.013784549748336908,0.2590147092345031,9,0.18034669093025724,0.6883099998976181,0
n_saltbridge,b_p,0.07931038321077702,0.066767069675894,-0.03966326306043829,0.17872386851083638,9,0.18019115908270253,0.6709600087327595,0
n_saltbridge,abs_b_p,-0.10593605896694529,0.08517860212292079,-0.22887456439452591,0.05663333922108635,9,-0.03502942885353497,0.5746600560464414,0
n_saltbridge,a_p,-0.24456763305346335,0.03606241354371678,-0.30470162006971874,-0.16662136592790702,10,-0.17857484494308043,0.21753053690085888,0
n_saltbridge,ddg_pcc,0.011549831372373453,0.048708655905323216,-0.06738848390509183,0.06286342665950986,7,-0.17492420438634765,0.8136735063682712,0
n_saltbridge,a_dg,-0.24456763270875626,0.036062413169070856,-0.30470161756764486,-0.16662136705266295,10,-0.17857484494308043,0.2175305374153787,0
saltbridge_per_res,b_p,0.03162349553589397,0.09223708312034559,-0.13847291806809878,0.15265088684467681,7,0.19287872849372806,0.6610156120706643,0
saltbridge_per_res,abs_b_p,-0.09047389110575191,0.09847142977552208,-0.21009756158811782,0.08165250683392493,7,-0.061983039275959474,0.564279562658389,0
saltbridge_per_res,a_p,-0.2438317378225449,0.032423849947187035,-0.282746299251203,-0.1813432405757068,10,-0.12180228707918325,0.21750002347805783,0
saltbridge_per_res,ddg_pcc,0.033844406414721126,0.041052472664358436,-0.034064136779304005,0.08434978724864264,7,-0.0843056981402577,0.8050264236739892,0
saltbridge_per_res,a_dg,-0.24383173723881182,0.03242384971713394,-0.28274629681723484,-0.18134324183972877,10,-0.12180228707918325,0.21750002452215145,0
frac_charged,b_p,0.26179337944869824,0.1368950748501187,0.0018254207350201918,0.42683698944708426,10,0.2672600927631392,0.2794031792435057,2
frac_charged,abs_b_p,-0.09033644536139376,0.06813372805183782,-0.20090538919971834,0.00887291046885091,9,-0.007257293224944348,0.6589788223268458,0
frac_charged,a_p,-0.016092000800839994,0.06120855084128575,-0.08467112802982174,0.1439529356425395,8,0.1232918267875451,0.8188017427378327,0
frac_charged,ddg_pcc,0.2873602821395587,0.025647650144035763,0.2436807218790433,0.3285363798401386,10,0.36584973657370395,0.14171346240435917,0
frac_charged,a_dg,-0.016091999684854873,0.06120854961448217,-0.08467112512350078,0.14395293275760507,8,0.1232918267875451,0.8188017482261862,0
net_charge,b_p,-0.08997719439492277,0.030644326366499032,-0.1298240984785038,-0.02840015304623969,10,-0.011640110623480986,0.6523336283055252,0
net_charge,abs_b_p,-0.17707495966570802,0.06478287684643687,-0.32373249370013885,-0.08569401923976934,10,-0.13940418199073656,0.3919867627444463,0
net_charge,a_p,0.2600836100116043,0.12933094671454604,-0.09645843698000794,0.4004454087691734,9,0.3306899999032741,0.18457470061368222,1
net_charge,ddg_pcc,0.19132332777441277,0.059448559067851674,0.015921303824995327,0.23262416215327497,10,0.13702073076783333,0.34771187045522384,0
net_charge,a_dg,0.2600836097657351,0.1293309456501832,-0.09645843349466093,0.4004454090707144,9,0.3306899999032741,0.1845747027686169,1
net_charge_per_res,b_p,-0.08018783528782299,0.031707045199993615,-0.12455999391137319,-0.019485948679806214,10,0.010707930758314114,0.6883768620143818,0
net_charge_per_res,abs_b_p,-0.17651369174713294,0.06040597082846199,-0.3098632448842061,-0.10231380041589741,10,-0.204080562687869,0.3905311218640152,0
net_charge_per_res,a_p,0.27619283585483184,0.13248371257872757,-0.08702777658225799,0.42325639484730887,9,0.3496646033814696,0.16992540582614263,1
net_charge_per_res,ddg_pcc,0.21633617658384421,0.06203072555067427,0.03644908990430121,0.2772731055862589,10,0.21736277859012562,0.29029881743340724,0
net_charge_per_res,a_dg,0.27619283568842967,0.13248371148066238,-0.0870277729470385,0.4232563950544593,9,0.3496646033814696,0.16992540786794913,1
packing_frac,b_p,-0.3157875979314949,0.05877861292171733,-0.41735469490431915,-0.24499051567401917,10,-0.28117131910235355,0.11748304011192381,3
packing_frac,abs_b_p,0.2337355429801124,0.1325428927576564,-0.007636882508585987,0.46255521720443094,9,0.2298303229337712,0.31829254840308474,1
packing_frac,a_p,-0.628410629598909,0.04650172049749568,-0.6920256022559318,-0.5152388037342075,10,-0.6495894909688014,0.0007886339448147149,10
packing_frac,ddg_pcc,-0.43061775763188875,0.03783551204649637,-0.4763929676034776,-0.35875062371577393,10,-0.4534756431308155,0.025528880351100104,9
packing_frac,a_dg,-0.6284106283552018,0.04650171997969376,-0.6920256006028308,-0.5152388045061651,10,-0.6495894909688014,0.0007886339488533489,10
void_vol_per_res,b_p,0.3134539314600917,0.05831194285612332,0.24793864746278912,0.4164848247382367,10,0.290311986863711,0.12003502586699158,3
void_vol_per_res,abs_b_p,-0.24105178915690756,0.12715391105032187,-0.4657639855278905,-0.0031673226717933347,10,-0.23557744937055283,0.30219535636455513,1
void_vol_per_res,a_p,0.6172636774626049,0.05014575197019671,0.49719706124178686,0.691242072793623,10,0.6586206896551723,0.0011109309869642133,10
void_vol_per_res,ddg_pcc,0.43015268720333594,0.03521484196506117,0.36078153300542715,0.47034209591350395,10,0.4558292282430213,0.025275608330754547,9
void_vol_per_res,a_dg,0.617263676124926,0.050145751364287686,0.49719706212075715,0.6912420709707899,10,0.6586206896551723,0.001110930991288076,10
ca_nb10_mean,b_p,-0.010168881577954935,0.09559678466345962,-0.1421409573508305,0.11677407748908415,5,0.011001642036124793,0.6587793794021982,0
ca_nb10_mean,abs_b_p,0.2441444484351288,0.103373358953364,-0.008551477498650192,0.36857075748025997,9,0.19961685823754788,0.261068470002669,0
ca_nb10_mean,a_p,-0.29709289643886005,0.050658922044129535,-0.37566656747995203,-0.21934571235489997,10,-0.2756431308155446,0.13784452325863797,1
ca_nb10_mean,ddg_pcc,-0.1383286010306286,0.043216185214834876,-0.1906829908586784,-0.03591140045921728,10,-0.20388615216201425,0.491802509879591,0
ca_nb10_mean,a_dg,-0.2970928947642414,0.05065892160128713,-0.37566656578550744,-0.21934571327100963,10,-0.2756431308155446,0.13784452532260028,1
ca_nb10_std,b_p,0.08541001893288018,0.07096239746598813,-0.008494481596123454,0.24537135186480374,9,0.05927750410509032,0.6797105996382168,0
ca_nb10_std,abs_b_p,0.0687014250134837,0.13881786853599715,-0.2671389118812644,0.24259140710698715,8,-0.01652983032293377,0.5520313342740855,0
ca_nb10_std,a_p,0.10264514260307052,0.04511212883496077,0.03534593225696236,0.17242542113888326,10,0.053639846743295014,0.612175246907142,0
ca_nb10_std,ddg_pcc,0.1858164163154566,0.051138326833354335,0.11449927972570659,0.3184317316017377,10,0.2277504105090312,0.35938949401221376,0
ca_nb10_std,a_dg,0.10264514497731407,0.04511212818721642,0.0353459336147275,0.17242542258275237,10,0.053639846743295014,0.6121752383265172,0
frac_core_nb10_gt20,b_p,0.07761663312719633,0.08563884270054427,-0.038072895024687824,0.21463859079125475,8,0.08396551331199761,0.6637178355395282,0
frac_core_nb10_gt20,abs_b_p,0.14574653509644991,0.12866918631506455,-0.1835800602969898,0.2777155218382502,9,0.1622895081170574,0.37830672218578626,0
frac_core_nb10_gt20,a_p,-0.090732425143413,0.03878943087806476,-0.15619467515050078,-0.04826471947974288,10,-0.10179380723440808,0.6525505189215013,0
frac_core_nb10_gt20,ddg_pcc,0.040479938132579524,0.04546719395753256,-0.03629374289056638,0.14721747724269893,9,-0.0666849396329792,0.8137713622010659,0
frac_core_nb10_gt20,a_dg,-0.0907324227889085,0.0387894307253125,-0.15619467185913438,-0.04826471627387438,10,-0.10179380723440808,0.6525505273342909,0
frac_gly,b_p,0.074404266971869,0.07470878701837876,-0.06813998866096815,0.15733110073502476,7,0.052330114640344615,0.6532210969153303,0
frac_gly,abs_b_p,-0.13743384523178565,0.10316132074156192,-0.25831458290744214,0.10288092879184238,9,-0.1086624276764411,0.44560708462806203,0
frac_gly,a_p,0.1317162600783659,0.08252492739564225,-0.08031084756506396,0.23618103640805047,9,0.1464091892582926,0.46602368665674304,0
frac_gly,ddg_pcc,0.02162698525056359,0.046690404075639416,-0.06807393191905589,0.08189085167280384,7,-0.016694101527485523,0.8135861934682562,0
frac_gly,a_dg,0.13171626212632817,0.08252492564906597,-0.08031084098113944,0.23618103745880742,9,0.1464091892582926,0.46602368453893206,0
frac_pro,b_p,-0.11338084553479381,0.049736985456473634,-0.1750735246419584,-0.03391123220960876,10,-0.15648137463475773,0.5767670111923298,0
frac_pro,abs_b_p,0.11478633401426375,0.07304185453526209,0.009380609738254704,0.24233945002840193,10,0.22063599775559273,0.5862325943863058,0
frac_pro,a_p,0.08443375489227994,0.056240721688399754,0.01280364590216791,0.15971928266359087,10,-0.04212116861884809,0.6810656952865096,0
frac_pro,ddg_pcc,-0.008533114553284354,0.02739252871509749,-0.0562813497118173,0.055750870486029544,8,-0.1976159706639646,0.921232387791191,0
frac_pro,a_dg,0.08443375347935529,0.0562407216788786,0.012803644427313007,0.15971928019449144,10,-0.04212116861884809,0.6810657003084285,0
frac_aromatic,b_p,-0.21277132911017907,0.1134073014378582,-0.3365935444480255,-0.010023760455866546,10,-0.1441204775880336,0.34844693284635764,0
frac_aromatic,abs_b_p,0.07914324728939288,0.09823310284754819,-0.13888914071887298,0.1897124380269372,8,0.0019164957126068312,0.5679992165859571,0
frac_aromatic,a_p,-0.28855835373412353,0.05690762507868259,-0.35762090952733333,-0.16775050234409766,10,-0.23657770646622311,0.154406037345306,0
frac_aromatic,ddg_pcc,-0.5213695137568157,0.07547492957725703,-0.5769410967027152,-0.2989164111885718,10,-0.47041756191443646,0.014716318657721003,9
frac_aromatic,a_dg,-0.28855835764283566,0.056907626000863874,-0.3576209106620153,-0.16775050528822824,10,-0.23657770646622311,0.1544060322334902,0
frac_ILVFM,b_p,0.10429242009730096,0.10635313839478282,0.004795070438295973,0.30342066435277765,10,0.17773521898071254,0.6532274429998071,0
frac_ILVFM,abs_b_p,0.15183154012806216,0.11517196302955715,-0.04277358208588375,0.2770642962160233,8,0.10614818316937472,0.45228029318755614,0
frac_ILVFM,a_p,-0.010788279430485163,0.08569295399178105,-0.12401194333942447,0.13126618709923135,6,0.02262084605209069,0.7085488913219031,0
frac_ILVFM,ddg_pcc,-0.17781981240776348,0.04010142268783473,-0.24531780604443615,-0.10064456774297711,10,-0.2563604599196379,0.3748260285745455,0
frac_ILVFM,a_dg,-0.010788277340321667,0.08569295430690521,-0.12401194166725885,0.13126618897014322,6,0.02262084605209069,0.7085488908524584,0
